time	I(Rs)
0.000000000000000e+000	0.000000e+000
1.142857156212683e-007	-1.547734e-005
2.285714312425366e-007	-3.076609e-005
3.428571468638050e-007	-4.586622e-005
4.571428624850733e-007	-6.077775e-005
5.714285781063416e-007	-7.550068e-005
6.857142937276099e-007	-9.003501e-005
8.000000093488779e-007	-1.043807e-004
1.577861180365702e-006	-1.983388e-004
2.689599677391772e-006	-3.214890e-004
4.353582554876186e-006	-4.840222e-004
6.557415990626474e-006	-6.649810e-004
9.589562683658306e-006	-8.620350e-004
1.351509184917933e-005	-1.049390e-003
1.877388581443927e-005	-1.216192e-003
2.566316867805070e-005	-1.342794e-003
3.508049406715375e-005	-1.425568e-003
4.484611906715375e-005	-1.454295e-003
5.461174406715375e-005	-1.451489e-003
6.437736906715375e-005	-1.432732e-003
8.390861906715374e-005	-1.369408e-003
1.034398690671537e-004	-1.282435e-003
1.229711190671537e-004	-1.175711e-003
1.425023690671537e-004	-1.051233e-003
1.620336190671538e-004	-9.109340e-004
1.815648690671538e-004	-7.569317e-004
2.010961190671538e-004	-5.915443e-004
2.206273690671538e-004	-4.172595e-004
2.401586190671538e-004	-2.366986e-004
2.596898690671538e-004	-5.257760e-005
2.792211190671538e-004	1.323342e-004
2.987523690671539e-004	3.152556e-004
3.182836190671539e-004	4.934352e-004
3.378148690671539e-004	6.641932e-004
3.573461190671539e-004	8.249611e-004
3.768773690671539e-004	9.733207e-004
3.964086190671539e-004	1.107041e-003
4.159398690671540e-004	1.224110e-003
4.354711190671540e-004	1.322767e-003
4.550023690671540e-004	1.401529e-003
4.745336190671540e-004	1.459210e-003
4.940648690671540e-004	1.494944e-003
5.135961190671540e-004	1.508192e-003
5.331273690671540e-004	1.498756e-003
5.526586190671540e-004	1.466776e-003
5.721898690671540e-004	1.412736e-003
5.917211190671541e-004	1.337446e-003
6.112523690671541e-004	1.242040e-003
6.307836190671541e-004	1.127952e-003
6.503148690671541e-004	9.968993e-004
6.698461190671541e-004	8.508521e-004
6.893773690671541e-004	6.920071e-004
7.089086190671542e-004	5.227539e-004
7.284398690671542e-004	3.456378e-004
7.479711190671542e-004	1.633231e-004
7.675023690671542e-004	-2.144816e-005
7.870336190671542e-004	-2.058968e-004
8.065648690671542e-004	-3.872486e-004
8.260961190671543e-004	-5.627758e-004
8.456273690671543e-004	-7.298383e-004
8.651586190671543e-004	-8.859234e-004
8.846898690671543e-004	-1.028683e-003
9.042211190671543e-004	-1.155971e-003
9.237523690671544e-004	-1.265872e-003
9.432836190671544e-004	-1.356733e-003
9.628148690671544e-004	-1.427187e-003
9.823461190671544e-004	-1.476175e-003
1.001877369067154e-003	-1.502960e-003
1.021408619067154e-003	-1.507139e-003
1.040939869067155e-003	-1.488650e-003
1.060471119067155e-003	-1.447769e-003
1.080002369067155e-003	-1.385113e-003
1.099533619067155e-003	-1.301624e-003
1.119064869067155e-003	-1.198557e-003
1.138596119067155e-003	-1.077462e-003
1.158127369067155e-003	-9.401614e-004
1.177658619067155e-003	-7.887199e-004
1.197189869067155e-003	-6.254154e-004
1.216721119067155e-003	-4.527040e-004
1.236252369067155e-003	-2.731835e-004
1.255783619067155e-003	-8.955413e-005
1.275314869067155e-003	9.542225e-005
1.294846119067155e-003	2.789634e-004
1.314377369067155e-003	4.583087e-004
1.333908619067155e-003	6.307606e-004
1.353439869067155e-003	7.937252e-004
1.372971119067155e-003	9.447515e-004
1.392502369067155e-003	1.081568e-003
1.412033619067155e-003	1.202116e-003
1.431564869067155e-003	1.304584e-003
1.451096119067155e-003	1.387429e-003
1.470627369067155e-003	1.449407e-003
1.490158619067155e-003	1.489584e-003
1.509689869067155e-003	1.507356e-003
1.529221119067155e-003	1.502456e-003
1.548752369067155e-003	1.474957e-003
1.568283619067155e-003	1.425274e-003
1.587814869067155e-003	1.354154e-003
1.607346119067155e-003	1.262666e-003
1.626877369067155e-003	1.152186e-003
1.646408619067155e-003	1.024376e-003
1.665939869067155e-003	8.811586e-004
1.685471119067155e-003	7.246877e-004
1.705002369067155e-003	5.573169e-004
1.724533619067155e-003	3.815636e-004
1.744064869067155e-003	2.000711e-004
1.763596119067155e-003	1.556941e-005
1.783127369067155e-003	-1.691665e-004
1.802658619067155e-003	-3.513579e-004
1.822189869067155e-003	-5.282646e-004
1.841721119067155e-003	-6.972257e-004
1.861252369067155e-003	-8.556999e-004
1.880783619067155e-003	-1.001304e-003
1.900314869067155e-003	-1.131847e-003
1.919846119067155e-003	-1.245366e-003
1.939377369067155e-003	-1.340154e-003
1.958908619067155e-003	-1.414784e-003
1.978439869067155e-003	-1.468135e-003
1.997971119067154e-003	-1.499404e-003
2.017502369067154e-003	-1.508120e-003
2.037033619067154e-003	-1.494152e-003
2.056564869067153e-003	-1.457712e-003
2.076096119067153e-003	-1.399346e-003
2.095627369067152e-003	-1.319932e-003
2.115158619067152e-003	-1.220666e-003
2.134689869067152e-003	-1.103039e-003
2.154221119067151e-003	-9.688222e-004
2.173752369067151e-003	-8.200330e-004
2.193283619067150e-003	-6.589097e-004
2.212814869067150e-003	-4.878759e-004
2.232346119067149e-003	-3.095039e-004
2.251877369067149e-003	-1.264767e-004
2.271408619067149e-003	5.845281e-005
2.290939869067148e-003	2.425031e-004
2.310471119067148e-003	4.229060e-004
2.330002369067147e-003	5.969480e-004
2.349533619067147e-003	7.620113e-004
2.369064869067147e-003	9.156132e-004
2.388596119067146e-003	1.055443e-003
2.408127369067146e-003	1.179399e-003
2.427658619067145e-003	1.285615e-003
2.447189869067145e-003	1.372494e-003
2.466721119067144e-003	1.438730e-003
2.486252369067144e-003	1.483326e-003
2.505783619067144e-003	1.505611e-003
2.525314869067143e-003	1.505251e-003
2.544846119067143e-003	1.482250e-003
2.564377369067142e-003	1.436955e-003
2.583908619067142e-003	1.370046e-003
2.603439869067142e-003	1.282531e-003
2.622971119067141e-003	1.175725e-003
2.642502369067141e-003	1.051236e-003
2.662033619067140e-003	9.109343e-004
2.681564869067140e-003	7.569318e-004
2.701096119067139e-003	5.915443e-004
2.720627369067139e-003	4.172595e-004
2.740158619067139e-003	2.366986e-004
2.759689869067138e-003	5.257760e-005
2.779221119067138e-003	-1.323342e-004
2.798752369067137e-003	-3.152556e-004
2.818283619067137e-003	-4.934352e-004
2.837814869067137e-003	-6.641932e-004
2.857346119067136e-003	-8.249611e-004
2.876877369067136e-003	-9.733207e-004
2.896408619067135e-003	-1.107041e-003
2.915939869067135e-003	-1.224110e-003
2.935471119067135e-003	-1.322767e-003
2.955002369067134e-003	-1.401529e-003
2.974533619067134e-003	-1.459210e-003
2.994064869067133e-003	-1.494944e-003
3.013596119067133e-003	-1.508192e-003
3.033127369067132e-003	-1.498756e-003
3.052658619067132e-003	-1.466776e-003
3.072189869067132e-003	-1.412736e-003
3.091721119067131e-003	-1.337446e-003
3.111252369067131e-003	-1.242040e-003
3.130783619067130e-003	-1.127952e-003
3.150314869067130e-003	-9.968993e-004
3.169846119067130e-003	-8.508521e-004
3.189377369067129e-003	-6.920071e-004
3.208908619067129e-003	-5.227539e-004
3.228439869067128e-003	-3.456378e-004
3.247971119067128e-003	-1.633231e-004
3.267502369067127e-003	2.144816e-005
3.287033619067127e-003	2.058968e-004
3.306564869067127e-003	3.872486e-004
3.326096119067126e-003	5.627758e-004
3.345627369067126e-003	7.298383e-004
3.365158619067125e-003	8.859234e-004
3.384689869067125e-003	1.028683e-003
3.404221119067125e-003	1.155971e-003
3.423752369067124e-003	1.265872e-003
3.443283619067124e-003	1.356733e-003
3.462814869067123e-003	1.427187e-003
3.482346119067123e-003	1.476175e-003
3.501877369067122e-003	1.502960e-003
3.521408619067122e-003	1.507139e-003
3.540939869067122e-003	1.488650e-003
3.560471119067121e-003	1.447769e-003
3.580002369067121e-003	1.385113e-003
3.599533619067120e-003	1.301624e-003
3.619064869067120e-003	1.198557e-003
3.638596119067120e-003	1.077462e-003
3.658127369067119e-003	9.401614e-004
