time	I(Rs)
2.245594261356230e-003	-2.223414e-004
2.265125511356230e-003	-5.430007e-005
2.284656761356229e-003	1.145580e-004
2.304188011356229e-003	2.816929e-004
2.323719261356229e-003	4.445910e-004
2.343250511356228e-003	6.008020e-004
2.362781761356228e-003	7.479764e-004
2.382313011356227e-003	8.839005e-004
2.401844261356227e-003	1.006530e-003
2.421375511356226e-003	1.114020e-003
2.440906761356226e-003	1.204755e-003
2.460438011356226e-003	1.277368e-003
2.479969261356225e-003	1.330769e-003
2.499500511356225e-003	1.364154e-003
2.519031761356224e-003	1.377021e-003
2.538563011356224e-003	1.369176e-003
2.558094261356224e-003	1.340738e-003
2.577625511356223e-003	1.292133e-003
2.597156761356223e-003	1.224094e-003
2.616688011356222e-003	1.137643e-003
2.636219261356222e-003	1.034081e-003
2.655750511356221e-003	9.149649e-004
2.675281761356221e-003	7.820874e-004
2.694813011356221e-003	6.374465e-004
2.714344261356220e-003	4.832178e-004
2.733875511356220e-003	3.217211e-004
2.753406761356219e-003	1.553854e-004
2.772938011356219e-003	-1.328751e-005
2.792469261356219e-003	-1.817605e-004
2.812000511356218e-003	-3.474997e-004
2.831531761356218e-003	-5.080121e-004
2.851063011356217e-003	-6.608836e-004
2.870594261356217e-003	-8.038147e-004
2.890125511356216e-003	-9.346558e-004
2.909656761356216e-003	-1.051439e-003
2.929188011356216e-003	-1.152407e-003
2.948719261356215e-003	-1.236042e-003
2.968250511356215e-003	-1.301086e-003
2.987781761356214e-003	-1.346560e-003
3.007313011356214e-003	-1.371781e-003
3.026844261356214e-003	-1.376369e-003
3.046375511356213e-003	-1.360255e-003
3.065906761356213e-003	-1.323681e-003
3.085438011356212e-003	-1.267199e-003
3.104969261356212e-003	-1.191656e-003
3.124500511356211e-003	-1.098190e-003
3.144031761356211e-003	-9.882054e-004
3.163563011356211e-003	-8.633578e-004
3.183094261356210e-003	-7.255244e-004
3.202625511356210e-003	-5.767785e-004
3.222156761356209e-003	-4.193573e-004
3.241688011356209e-003	-2.556286e-004
3.261219261356209e-003	-8.805497e-005
3.280750511356208e-003	8.084307e-005
3.300281761356208e-003	2.485252e-004
3.319813011356207e-003	4.124692e-004
3.339344261356207e-003	5.702093e-004
3.358875511356206e-003	7.193729e-004
3.378406761356206e-003	8.577165e-004
3.397938011356206e-003	9.831593e-004
3.417469261356205e-003	1.093814e-003
3.437000511356205e-003	1.188018e-003
3.456531761356204e-003	1.264352e-003
3.476063011356204e-003	1.321669e-003
3.495594261356204e-003	1.359107e-003
3.515125511356203e-003	1.376103e-003
3.534656761356203e-003	1.372401e-003
3.554188011356202e-003	1.348057e-003
3.573719261356202e-003	1.303436e-003
3.593250511356201e-003	1.239211e-003
3.612781761356201e-003	1.156347e-003
3.632313011356201e-003	1.056091e-003
3.651844261356200e-003	9.399495e-004
3.671375511356200e-003	8.096707e-004
3.690906761356199e-003	6.672136e-004
3.710438011356199e-003	5.147210e-004
3.729969261356199e-003	3.544865e-004
3.749500511356198e-003	1.889203e-004
3.769031761356198e-003	2.051246e-005
3.788563011356197e-003	-1.482039e-004
3.808094261356197e-003	-3.146911e-004
3.827625511356196e-003	-4.764451e-004
3.847156761356196e-003	-6.310329e-004
3.866688011356196e-003	-7.761293e-004
3.886219261356195e-003	-9.095521e-004
3.905750511356195e-003	-1.029294e-003
3.925281761356194e-003	-1.133555e-003
3.944813011356194e-003	-1.220766e-003
3.964344261356194e-003	-1.289616e-003
3.983875511356193e-003	-1.339068e-003
4.003406761356193e-003	-1.368380e-003
4.022938011356192e-003	-1.377110e-003
4.042469261356192e-003	-1.365127e-003
4.062000511356191e-003	-1.332611e-003
4.081531761356191e-003	-1.280051e-003
4.101063011356191e-003	-1.208239e-003
4.120594261356190e-003	-1.118253e-003
4.140125511356190e-003	-1.011448e-003
4.159656761356189e-003	-8.894292e-004
4.179188011356189e-003	-7.540330e-004
4.198719261356189e-003	-6.072954e-004
4.218250511356188e-003	-4.514235e-004
4.237781761356188e-003	-2.887618e-004
4.257313011356187e-003	-1.217568e-004
4.276844261356187e-003	4.707947e-005
4.296375511356186e-003	2.152076e-004
4.315906761356186e-003	3.800989e-004
4.335438011356186e-003	5.392731e-004
4.354969261356185e-003	6.903362e-004
