time	I(Rs)
0.000000000000000e+000	0.000000e+000
1.142857156212683e-007	-9.984761e-006
2.285714312425366e-007	-1.988397e-005
3.428571468638050e-007	-2.969762e-005
4.571428624850733e-007	-3.942572e-005
5.714285781063416e-007	-4.906826e-005
6.857142937276099e-007	-5.862525e-005
8.000000093488779e-007	-6.809668e-005
1.600000018697756e-006	-1.324250e-004
2.927928769952821e-006	-2.322196e-004
4.873817525985723e-006	-3.642056e-004
7.610675642600637e-006	-5.247109e-004
1.130292214626105e-005	-7.022801e-004
1.622531525141904e-005	-8.838912e-004
2.269214078166300e-005	-1.051798e-003
3.123131293130106e-005	-1.192328e-003
4.099693793130106e-005	-1.282374e-003
5.076256293130106e-005	-1.324117e-003
6.052818793130106e-005	-1.335747e-003
7.029381293130106e-005	-1.328928e-003
8.005943793130106e-005	-1.309940e-003
8.982506293130105e-005	-1.282193e-003
1.093563129313010e-004	-1.207170e-003
1.288875629313011e-004	-1.111423e-003
1.484188129313011e-004	-9.982258e-004
1.679500629313011e-004	-8.698057e-004
1.874813129313011e-004	-7.282434e-004
2.070125629313011e-004	-5.757107e-004
2.265438129313011e-004	-4.145139e-004
2.460750629313011e-004	-2.470810e-004
2.656063129313011e-004	-7.593135e-005
2.851375629313012e-004	9.636045e-005
3.046688129313012e-004	2.672029e-004
3.242000629313012e-004	4.340264e-004
3.437313129313012e-004	5.943218e-004
3.632625629313012e-004	7.456780e-004
3.827938129313013e-004	8.858185e-004
4.023250629313013e-004	1.012635e-003
4.218563129313013e-004	1.124221e-003
4.413875629313013e-004	1.218898e-003
4.609188129313013e-004	1.295241e-003
4.804500629313013e-004	1.352103e-003
4.999813129313014e-004	1.388628e-003
5.195125629313014e-004	1.404266e-003
5.390438129313014e-004	1.398783e-003
5.585750629313014e-004	1.372261e-003
5.781063129313014e-004	1.325099e-003
5.976375629313014e-004	1.258007e-003
6.171688129313015e-004	1.171992e-003
6.367000629313015e-004	1.068350e-003
6.562313129313015e-004	9.486388e-004
6.757625629313015e-004	8.146592e-004
6.952938129313015e-004	6.684263e-004
7.148250629313015e-004	5.121398e-004
7.343563129313016e-004	3.481501e-004
7.538875629313016e-004	1.789239e-004
7.734188129313016e-004	7.006570e-006
7.929500629313016e-004	-1.650162e-004
8.124813129313016e-004	-3.345569e-004
8.320125629313017e-004	-4.990656e-004
8.515438129313017e-004	-6.560679e-004
8.710750629313017e-004	-8.032023e-004
8.906063129313017e-004	-9.382557e-004
9.101375629313017e-004	-1.059197e-003
9.296688129313017e-004	-1.164207e-003
9.492000629313018e-004	-1.251706e-003
