time	I(Rs)
0.000000000000000e+000	0.000000e+000
1.142857156212683e-007	-1.652187e-005
2.285714312425366e-007	-3.283095e-005
3.428571468638050e-007	-4.892724e-005
4.571428624850733e-007	-6.481075e-005
5.714285781063416e-007	-8.048146e-005
6.857142937276099e-007	-9.593938e-005
8.000000093488779e-007	-1.111845e-004
1.552182127038541e-006	-2.075994e-004
2.632271998883123e-006	-3.341637e-004
4.228283574811093e-006	-4.984286e-004
6.349529080043657e-006	-6.810656e-004
9.249838358664729e-006	-8.775285e-004
1.301603951847261e-005	-1.063468e-003
1.804916741691717e-005	-1.227038e-003
2.466759287058964e-005	-1.350079e-003
3.372513350948112e-005	-1.428910e-003
4.349075850948112e-005	-1.455963e-003
5.325638350948112e-005	-1.451875e-003
6.302200850948112e-005	-1.432363e-003
8.255325850948111e-005	-1.368830e-003
1.020845085094811e-004	-1.282333e-003
1.216157585094811e-004	-1.176242e-003
1.411470085094811e-004	-1.052420e-003
1.606782585094811e-004	-9.127635e-004
1.802095085094811e-004	-7.593774e-004
1.997407585094811e-004	-5.945695e-004
2.192720085094812e-004	-4.208187e-004
2.388032585094812e-004	-2.407384e-004
2.583345085094812e-004	-5.703716e-005
2.778657585094812e-004	1.275220e-004
2.973970085094812e-004	3.101630e-004
3.169282585094813e-004	4.881390e-004
3.364595085094813e-004	6.587729e-004
3.559907585094813e-004	8.194981e-004
3.755220085094813e-004	9.678975e-004
3.950532585094813e-004	1.101739e-003
4.145845085094813e-004	1.219009e-003
4.341157585094814e-004	1.317944e-003
4.536470085094814e-004	1.397056e-003
4.731782585094814e-004	1.455155e-003
4.927095085094814e-004	1.491367e-003
5.122407585094814e-004	1.505147e-003
5.317720085094814e-004	1.496289e-003
5.513032585094815e-004	1.464925e-003
5.708345085094815e-004	1.411527e-003
5.903657585094815e-004	1.336899e-003
6.098970085094815e-004	1.242162e-003
6.294282585094815e-004	1.128742e-003
6.489595085094815e-004	9.983449e-004
6.684907585094816e-004	8.529316e-004
6.880220085094816e-004	6.946895e-004
7.075532585094816e-004	5.259986e-004
7.270845085094816e-004	3.493961e-004
7.466157585094816e-004	1.675385e-004
7.661470085094817e-004	-1.683915e-005
7.856782585094817e-004	-2.009635e-004
8.052095085094817e-004	-3.820652e-004
8.247407585094817e-004	-5.574202e-004
8.442720085094817e-004	-7.243911e-004
8.638032585094817e-004	-8.804665e-004
8.833345085094818e-004	-1.023299e-003
9.028657585094818e-004	-1.150740e-003
9.223970085094818e-004	-1.260873e-003
9.419282585094818e-004	-1.352041e-003
9.614595085094818e-004	-1.422873e-003
9.809907585094817e-004	-1.472304e-003
1.000522008509482e-003	-1.499590e-003
1.020053258509482e-003	-1.504321e-003
1.039584508509482e-003	-1.486425e-003
1.059115758509482e-003	-1.446172e-003
1.078647008509482e-003	-1.384168e-003
1.098178258509482e-003	-1.301344e-003
1.117709508509482e-003	-1.198947e-003
1.137240758509482e-003	-1.078516e-003
1.156772008509482e-003	-9.418637e-004
1.176303258509482e-003	-7.910449e-004
1.195834508509482e-003	-6.283280e-004
1.215365758509482e-003	-4.561605e-004
1.234897008509482e-003	-2.771319e-004
1.254428258509482e-003	-9.393490e-005
1.273959508509482e-003	9.067490e-005
1.293490758509482e-003	2.739209e-004
1.313022008509482e-003	4.530468e-004
1.332553258509482e-003	6.253585e-004
1.352084508509482e-003	7.882643e-004
1.371615758509482e-003	9.393138e-004
1.391147008509482e-003	1.076235e-003
1.410678258509482e-003	1.196969e-003
1.430209508509482e-003	1.299699e-003
1.449740758509482e-003	1.382881e-003
1.469272008509482e-003	1.445262e-003
1.488803258509482e-003	1.485906e-003
1.508334508509482e-003	1.504200e-003
1.527865758509482e-003	1.499870e-003
1.547397008509482e-003	1.472980e-003
1.566928258509482e-003	1.423936e-003
1.586459508509482e-003	1.353473e-003
1.605990758509482e-003	1.262654e-003
1.625522008509482e-003	1.152843e-003
1.645053258509482e-003	1.025692e-003
1.664584508509482e-003	8.831136e-004
1.684115758509482e-003	7.272525e-004
1.703647008509482e-003	5.604528e-004
1.723178258509482e-003	3.852235e-004
1.742709508509482e-003	2.041999e-004
1.762240758509482e-003	2.010506e-005
1.781772008509482e-003	-1.642922e-004
1.801303258509483e-003	-3.462184e-004
1.820834508509483e-003	-5.229371e-004
1.840365758509483e-003	-6.917904e-004
1.859897008509483e-003	-8.502384e-004
1.879428258509483e-003	-9.958982e-004
1.898959508509483e-003	-1.126579e-003
1.918490758509483e-003	-1.240314e-003
1.938022008509483e-003	-1.335394e-003
1.957553258509482e-003	-1.410389e-003
1.977084508509482e-003	-1.464170e-003
1.996615758509482e-003	-1.495929e-003
2.016147008509481e-003	-1.505187e-003
2.035678258509481e-003	-1.491806e-003
2.055209508509480e-003	-1.455987e-003
2.074740758509480e-003	-1.398268e-003
2.094272008509480e-003	-1.319519e-003
2.113803258509479e-003	-1.220922e-003
2.133334508509479e-003	-1.103962e-003
2.152865758509478e-003	-9.703966e-004
2.172397008509478e-003	-8.222359e-004
2.191928258509477e-003	-6.617081e-004
2.211459508509477e-003	-4.912275e-004
2.230990758509477e-003	-3.133584e-004
2.250522008509476e-003	-1.307761e-004
2.270053258509476e-003	5.377323e-005
2.289584508509475e-003	2.375137e-004
2.309115758509475e-003	4.176818e-004
2.328647008509475e-003	5.915675e-004
2.348178258509474e-003	7.565556e-004
2.367709508509474e-003	9.101643e-004
2.387240758509473e-003	1.050083e-003
2.406772008509473e-003	1.174208e-003
2.426303258509472e-003	1.280672e-003
2.445834508509472e-003	1.367873e-003
2.465365758509472e-003	1.434500e-003
2.484897008509471e-003	1.479550e-003
2.504428258509471e-003	1.502348e-003
2.523959508509470e-003	1.502548e-003
2.543490758509470e-003	1.480148e-003
2.563022008509470e-003	1.435486e-003
2.582553258509469e-003	1.369233e-003
2.602084508509469e-003	1.282385e-003
2.621615758509468e-003	1.176249e-003
2.641147008509468e-003	1.052421e-003
2.660678258509467e-003	9.127636e-004
2.680209508509467e-003	7.593774e-004
2.699740758509467e-003	5.945695e-004
2.719272008509466e-003	4.208187e-004
2.738803258509466e-003	2.407384e-004
2.758334508509465e-003	5.703716e-005
2.777865758509465e-003	-1.275220e-004
2.797397008509465e-003	-3.101630e-004
2.816928258509464e-003	-4.881390e-004
2.836459508509464e-003	-6.587729e-004
2.855990758509463e-003	-8.194981e-004
2.875522008509463e-003	-9.678975e-004
2.895053258509462e-003	-1.101739e-003
2.914584508509462e-003	-1.219009e-003
2.934115758509462e-003	-1.317944e-003
2.953647008509461e-003	-1.397056e-003
2.973178258509461e-003	-1.455155e-003
2.992709508509460e-003	-1.491367e-003
3.012240758509460e-003	-1.505147e-003
3.031772008509460e-003	-1.496289e-003
3.051303258509459e-003	-1.464925e-003
3.070834508509459e-003	-1.411527e-003
3.090365758509458e-003	-1.336899e-003
3.109897008509458e-003	-1.242162e-003
3.129428258509457e-003	-1.128742e-003
3.148959508509457e-003	-9.983449e-004
3.168490758509457e-003	-8.529316e-004
3.188022008509456e-003	-6.946895e-004
3.207553258509456e-003	-5.259986e-004
3.227084508509455e-003	-3.493961e-004
3.246615758509455e-003	-1.675385e-004
3.266147008509455e-003	1.683915e-005
3.285678258509454e-003	2.009635e-004
3.305209508509454e-003	3.820652e-004
3.324740758509453e-003	5.574202e-004
3.344272008509453e-003	7.243911e-004
3.363803258509452e-003	8.804665e-004
3.383334508509452e-003	1.023299e-003
3.402865758509452e-003	1.150740e-003
3.422397008509451e-003	1.260873e-003
3.441928258509451e-003	1.352041e-003
3.461459508509450e-003	1.422873e-003
3.480990758509450e-003	1.472304e-003
3.500522008509450e-003	1.499590e-003
3.520053258509449e-003	1.504321e-003
3.539584508509449e-003	1.486425e-003
3.559115758509448e-003	1.446172e-003
3.578647008509448e-003	1.384168e-003
3.598178258509447e-003	1.301344e-003
3.617709508509447e-003	1.198947e-003
3.637240758509447e-003	1.078516e-003
3.656772008509446e-003	9.418637e-004
3.676303258509446e-003	7.910449e-004
3.695834508509445e-003	6.283280e-004
3.715365758509445e-003	4.561605e-004
3.734897008509445e-003	2.771319e-004
3.754428258509444e-003	9.393490e-005
3.773959508509444e-003	-9.067490e-005
3.793490758509443e-003	-2.739209e-004
3.813022008509443e-003	-4.530468e-004
3.832553258509442e-003	-6.253585e-004
3.852084508509442e-003	-7.882643e-004
3.871615758509442e-003	-9.393138e-004
3.891147008509441e-003	-1.076235e-003
3.910678258509441e-003	-1.196969e-003
3.930209508509441e-003	-1.299699e-003
3.949740758509440e-003	-1.382881e-003
3.969272008509440e-003	-1.445262e-003
3.988803258509440e-003	-1.485906e-003
4.008334508509439e-003	-1.504200e-003
4.027865758509439e-003	-1.499870e-003
4.047397008509438e-003	-1.472980e-003
4.066928258509438e-003	-1.423936e-003
4.086459508509437e-003	-1.353473e-003
4.105990758509437e-003	-1.262654e-003
4.125522008509437e-003	-1.152843e-003
4.145053258509436e-003	-1.025692e-003
4.164584508509436e-003	-8.831136e-004
4.184115758509435e-003	-7.272525e-004
4.203647008509435e-003	-5.604528e-004
4.223178258509435e-003	-3.852235e-004
4.242709508509434e-003	-2.041999e-004
4.262240758509434e-003	-2.010506e-005
4.281772008509433e-003	1.642922e-004
4.301303258509433e-003	3.462184e-004
4.320834508509432e-003	5.229371e-004
4.340365758509432e-003	6.917904e-004
4.359897008509432e-003	8.502384e-004
4.379428258509431e-003	9.958982e-004
4.398959508509431e-003	1.126579e-003
4.418490758509430e-003	1.240314e-003
4.438022008509430e-003	1.335394e-003
4.457553258509430e-003	1.410389e-003
4.477084508509429e-003	1.464170e-003
4.496615758509429e-003	1.495929e-003
4.516147008509428e-003	1.505187e-003
4.535678258509428e-003	1.491806e-003
4.555209508509427e-003	1.455987e-003
4.574740758509427e-003	1.398268e-003
4.594272008509427e-003	1.319519e-003
4.613803258509426e-003	1.220922e-003
4.633334508509426e-003	1.103962e-003
4.652865758509425e-003	9.703966e-004
4.672397008509425e-003	8.222359e-004
4.691928258509425e-003	6.617081e-004
4.711459508509424e-003	4.912275e-004
4.730990758509424e-003	3.133584e-004
4.750522008509423e-003	1.307761e-004
4.770053258509423e-003	-5.377323e-005
4.789584508509422e-003	-2.375137e-004
4.809115758509422e-003	-4.176818e-004
4.828647008509422e-003	-5.915675e-004
4.848178258509421e-003	-7.565556e-004
4.867709508509421e-003	-9.101643e-004
4.887240758509420e-003	-1.050083e-003
4.906772008509420e-003	-1.174208e-003
4.926303258509420e-003	-1.280672e-003
4.945834508509419e-003	-1.367873e-003
4.965365758509419e-003	-1.434500e-003
4.984897008509418e-003	-1.479550e-003
5.004428258509418e-003	-1.502348e-003
5.023959508509418e-003	-1.502548e-003
5.043490758509417e-003	-1.480148e-003
5.063022008509417e-003	-1.435486e-003
5.082553258509416e-003	-1.369233e-003
5.102084508509416e-003	-1.282385e-003
5.121615758509415e-003	-1.176249e-003
5.141147008509415e-003	-1.052421e-003
5.160678258509415e-003	-9.127636e-004
5.180209508509414e-003	-7.593774e-004
5.199740758509414e-003	-5.945695e-004
5.219272008509413e-003	-4.208187e-004
5.238803258509413e-003	-2.407384e-004
5.258334508509413e-003	-5.703716e-005
5.277865758509412e-003	1.275220e-004
5.297397008509412e-003	3.101630e-004
5.316928258509411e-003	4.881390e-004
5.336459508509411e-003	6.587729e-004
5.355990758509410e-003	8.194981e-004
5.375522008509410e-003	9.678975e-004
5.395053258509410e-003	1.101739e-003
5.414584508509409e-003	1.219009e-003
5.434115758509409e-003	1.317944e-003
5.453647008509408e-003	1.397056e-003
5.473178258509408e-003	1.455155e-003
5.492709508509408e-003	1.491367e-003
5.512240758509407e-003	1.505147e-003
5.531772008509407e-003	1.496289e-003
5.551303258509406e-003	1.464925e-003
5.570834508509406e-003	1.411527e-003
5.590365758509405e-003	1.336899e-003
5.609897008509405e-003	1.242162e-003
5.629428258509405e-003	1.128742e-003
5.648959508509404e-003	9.983449e-004
5.668490758509404e-003	8.529316e-004
5.688022008509403e-003	6.946895e-004
5.707553258509403e-003	5.259986e-004
5.727084508509403e-003	3.493961e-004
5.746615758509402e-003	1.675385e-004
5.766147008509402e-003	-1.683915e-005
5.785678258509401e-003	-2.009635e-004
5.805209508509401e-003	-3.820652e-004
5.824740758509400e-003	-5.574202e-004
5.844272008509400e-003	-7.243911e-004
5.863803258509400e-003	-8.804665e-004
5.883334508509399e-003	-1.023299e-003
5.902865758509399e-003	-1.150740e-003
5.922397008509398e-003	-1.260873e-003
5.941928258509398e-003	-1.352041e-003
5.961459508509398e-003	-1.422873e-003
5.980990758509397e-003	-1.472304e-003
6.000522008509397e-003	-1.499590e-003
6.020053258509396e-003	-1.504321e-003
6.039584508509396e-003	-1.486425e-003
6.059115758509395e-003	-1.446172e-003
6.078647008509395e-003	-1.384168e-003
6.098178258509395e-003	-1.301344e-003
6.117709508509394e-003	-1.198947e-003
6.137240758509394e-003	-1.078516e-003
6.156772008509393e-003	-9.418637e-004
6.176303258509393e-003	-7.910449e-004
6.195834508509393e-003	-6.283280e-004
6.215365758509392e-003	-4.561605e-004
6.234897008509392e-003	-2.771319e-004
