time	I(Rs)
3.501086747468530e-003	1.341028e-003
3.520617997468529e-003	1.345277e-003
3.540149247468529e-003	1.329292e-003
3.559680497468529e-003	1.293313e-003
3.579211747468528e-003	1.237881e-003
3.598742997468528e-003	1.163831e-003
3.618274247468527e-003	1.072276e-003
3.637805497468527e-003	9.645923e-004
3.657336747468527e-003	8.424005e-004
3.676867997468526e-003	7.075382e-004
3.696399247468526e-003	5.620338e-004
3.715930497468525e-003	4.080760e-004
3.735461747468525e-003	2.479803e-004
3.754992997468524e-003	8.415476e-005
3.774524247468524e-003	-8.093654e-005
3.794055497468524e-003	-2.448105e-004
3.813586747468523e-003	-4.050023e-004
3.833117997468523e-003	-5.591024e-004
3.852649247468522e-003	-7.047931e-004
3.872180497468522e-003	-8.398831e-004
3.891711747468522e-003	-9.623405e-004
3.911242997468522e-003	-1.070323e-003
3.930774247468521e-003	-1.162208e-003
3.950305497468521e-003	-1.236611e-003
3.969836747468520e-003	-1.292415e-003
3.989367997468520e-003	-1.328780e-003
4.008899247468519e-003	-1.345158e-003
4.028430497468519e-003	-1.341304e-003
4.047961747468519e-003	-1.317276e-003
4.067492997468518e-003	-1.273434e-003
4.087024247468518e-003	-1.210439e-003
4.106555497468517e-003	-1.129238e-003
4.126086747468517e-003	-1.031052e-003
4.145617997468517e-003	-9.173583e-004
4.165149247468516e-003	-7.898663e-004
4.184680497468516e-003	-6.504941e-004
4.204211747468515e-003	-5.013379e-004
4.223742997468515e-003	-3.446411e-004
4.243274247468514e-003	-1.827605e-004
4.262805497468514e-003	-1.813110e-005
4.282336747468514e-003	1.467711e-004
4.301867997468513e-003	3.094656e-004
4.321399247468513e-003	4.675055e-004
4.340930497468512e-003	6.185137e-004
4.360461747468512e-003	7.602189e-004
4.379992997468512e-003	8.904897e-004
4.399524247468511e-003	1.007367e-003
4.419055497468511e-003	1.109092e-003
4.438586747468510e-003	1.194135e-003
4.458117997468510e-003	1.261218e-003
4.477649247468509e-003	1.309331e-003
4.497180497468509e-003	1.337750e-003
4.516711747468509e-003	1.346048e-003
4.536242997468508e-003	1.334100e-003
4.555774247468508e-003	1.302087e-003
4.575305497468507e-003	1.250488e-003
4.594836747468507e-003	1.180081e-003
4.614367997468507e-003	1.091925e-003
4.633899247468506e-003	9.873448e-004
4.653430497468506e-003	8.679142e-004
4.672961747468505e-003	7.354294e-004
4.692492997468505e-003	5.918830e-004
4.712024247468504e-003	4.394342e-004
4.731555497468504e-003	2.803759e-004
4.751086747468504e-003	1.171005e-004
4.770617997468503e-003	-4.793625e-005
4.790149247468503e-003	-2.122520e-004
4.809680497468502e-003	-3.733752e-004
4.829211747468502e-003	-5.288825e-004
4.848742997468502e-003	-6.764351e-004
4.868274247468501e-003	-8.138133e-004
4.887805497468501e-003	-9.389510e-004
4.907336747468500e-003	-1.049966e-003
4.926867997468500e-003	-1.145189e-003
4.946399247468499e-003	-1.223186e-003
4.965930497468499e-003	-1.282786e-003
4.985461747468499e-003	-1.323092e-003
5.004992997468498e-003	-1.343497e-003
5.024524247468498e-003	-1.343695e-003
5.044055497468497e-003	-1.323682e-003
5.063586747468497e-003	-1.283760e-003
5.083117997468497e-003	-1.224529e-003
5.102649247468496e-003	-1.146880e-003
5.122180497468496e-003	-1.051981e-003
5.141711747468495e-003	-9.412587e-004
5.161242997468495e-003	-8.163793e-004
5.180774247468495e-003	-6.792207e-004
5.200305497468494e-003	-5.318461e-004
5.219836747468494e-003	-3.764719e-004
5.239367997468493e-003	-2.154353e-004
5.258899247468493e-003	-5.115833e-005
5.278430497468492e-003	1.138881e-004
5.297961747468492e-003	2.772216e-004
5.317492997468492e-003	4.363853e-004
5.337024247468491e-003	5.889855e-004
5.356555497468491e-003	7.327267e-004
5.376086747468490e-003	8.654471e-004
5.395617997468490e-003	9.851503e-004
5.415149247468490e-003	1.090036e-003
5.434680497468489e-003	1.178526e-003
5.454211747468489e-003	1.249291e-003
5.473742997468488e-003	1.301265e-003
5.493274247468488e-003	1.333666e-003
5.512805497468487e-003	1.346008e-003
5.532336747468487e-003	1.338105e-003
5.551867997468487e-003	1.310076e-003
5.571399247468486e-003	1.262341e-003
5.590930497468486e-003	1.195620e-003
5.610461747468485e-003	1.110916e-003
5.629992997468485e-003	1.009503e-003
5.649524247468485e-003	8.929052e-004
5.669055497468484e-003	7.628776e-004
5.688586747468484e-003	6.213757e-004
5.708117997468483e-003	4.705278e-004
5.727649247468483e-003	3.126027e-004
5.747180497468482e-003	1.499757e-004
5.766711747468482e-003	-1.490706e-005
5.786242997468482e-003	-1.795656e-004
5.805774247468481e-003	-3.415233e-004
5.825305497468481e-003	-4.983442e-004
5.844836747468480e-003	-6.476694e-004
5.864367997468480e-003	-7.872533e-004
5.883899247468480e-003	-9.149960e-004
5.903430497468479e-003	-1.028976e-003
5.922961747468479e-003	-1.127480e-003
5.942492997468478e-003	-1.209025e-003
5.962024247468478e-003	-1.272385e-003
5.981555497468477e-003	-1.316608e-003
6.001086747468477e-003	-1.341028e-003
6.020617997468477e-003	-1.345277e-003
6.040149247468476e-003	-1.329292e-003
6.059680497468476e-003	-1.293313e-003
6.079211747468475e-003	-1.237881e-003
6.098742997468475e-003	-1.163831e-003
6.118274247468475e-003	-1.072276e-003
6.137805497468474e-003	-9.645923e-004
6.157336747468474e-003	-8.424005e-004
6.176867997468473e-003	-7.075382e-004
6.196399247468473e-003	-5.620338e-004
6.215930497468472e-003	-4.080760e-004
6.235461747468472e-003	-2.479803e-004
6.254992997468472e-003	-8.415476e-005
6.274524247468471e-003	8.093654e-005
6.294055497468471e-003	2.448105e-004
6.313586747468470e-003	4.050023e-004
6.333117997468470e-003	5.591024e-004
6.352649247468470e-003	7.047931e-004
6.372180497468469e-003	8.398831e-004
6.391711747468469e-003	9.623405e-004
6.411242997468468e-003	1.070323e-003
6.430774247468468e-003	1.162208e-003
6.450305497468467e-003	1.236611e-003
6.469836747468467e-003	1.292415e-003
6.489367997468467e-003	1.328780e-003
6.508899247468466e-003	1.345158e-003
6.528430497468466e-003	1.341304e-003
6.547961747468465e-003	1.317276e-003
6.567492997468465e-003	1.273434e-003
6.587024247468465e-003	1.210439e-003
6.606555497468464e-003	1.129238e-003
6.626086747468464e-003	1.031052e-003
6.645617997468463e-003	9.173583e-004
6.665149247468463e-003	7.898663e-004
6.684680497468462e-003	6.504941e-004
6.704211747468462e-003	5.013379e-004
6.723742997468462e-003	3.446411e-004
6.743274247468461e-003	1.827605e-004
6.762805497468461e-003	1.813110e-005
6.782336747468460e-003	-1.467711e-004
6.801867997468460e-003	-3.094656e-004
6.821399247468460e-003	-4.675055e-004
6.840930497468459e-003	-6.185137e-004
6.860461747468459e-003	-7.602189e-004
6.879992997468458e-003	-8.904897e-004
6.899524247468458e-003	-1.007367e-003
6.919055497468457e-003	-1.109092e-003
6.938586747468457e-003	-1.194135e-003
6.958117997468457e-003	-1.261218e-003
6.977649247468456e-003	-1.309331e-003
6.997180497468456e-003	-1.337750e-003
7.016711747468455e-003	-1.346048e-003
7.036242997468455e-003	-1.334100e-003
7.055774247468455e-003	-1.302087e-003
7.075305497468454e-003	-1.250488e-003
7.094836747468454e-003	-1.180081e-003
7.114367997468453e-003	-1.091925e-003
7.133899247468453e-003	-9.873448e-004
7.153430497468452e-003	-8.679142e-004
7.172961747468452e-003	-7.354294e-004
7.192492997468452e-003	-5.918830e-004
7.212024247468451e-003	-4.394342e-004
7.231555497468451e-003	-2.803759e-004
7.251086747468450e-003	-1.171005e-004
7.270617997468450e-003	4.793625e-005
7.290149247468450e-003	2.122520e-004
7.309680497468449e-003	3.733752e-004
7.329211747468449e-003	5.288825e-004
7.348742997468448e-003	6.764351e-004
7.368274247468448e-003	8.138133e-004
7.387805497468447e-003	9.389510e-004
7.407336747468447e-003	1.049966e-003
7.426867997468447e-003	1.145189e-003
7.446399247468446e-003	1.223186e-003
7.465930497468446e-003	1.282786e-003
7.485461747468445e-003	1.323092e-003
7.504992997468445e-003	1.343497e-003
7.524524247468445e-003	1.343695e-003
7.544055497468444e-003	1.323682e-003
7.563586747468444e-003	1.283760e-003
7.583117997468443e-003	1.224529e-003
7.602649247468443e-003	1.146880e-003
7.622180497468442e-003	1.051981e-003
7.641711747468442e-003	9.412587e-004
7.661242997468442e-003	8.163793e-004
7.680774247468441e-003	6.792207e-004
7.700305497468441e-003	5.318461e-004
7.719836747468440e-003	3.764719e-004
7.739367997468440e-003	2.154353e-004
7.758899247468440e-003	5.115833e-005
7.778430497468439e-003	-1.138881e-004
7.797961747468439e-003	-2.772216e-004
7.817492997468438e-003	-4.363853e-004
7.837024247468438e-003	-5.889855e-004
7.856555497468437e-003	-7.327267e-004
7.876086747468437e-003	-8.654471e-004
7.895617997468437e-003	-9.851503e-004
7.915149247468436e-003	-1.090036e-003
7.934680497468436e-003	-1.178526e-003
7.954211747468435e-003	-1.249291e-003
7.973742997468435e-003	-1.301265e-003
7.993274247468435e-003	-1.333666e-003
8.012805497468434e-003	-1.346008e-003
8.032336747468434e-003	-1.338105e-003
8.051867997468433e-003	-1.310076e-003
8.071399247468433e-003	-1.262341e-003
8.090930497468432e-003	-1.195620e-003
8.110461747468432e-003	-1.110916e-003
8.129992997468432e-003	-1.009503e-003
8.149524247468431e-003	-8.929052e-004
8.169055497468431e-003	-7.628776e-004
8.188586747468430e-003	-6.213757e-004
8.208117997468430e-003	-4.705278e-004
8.227649247468430e-003	-3.126027e-004
8.247180497468429e-003	-1.499757e-004
8.266711747468429e-003	1.490706e-005
8.286242997468428e-003	1.795656e-004
8.305774247468428e-003	3.415233e-004
8.325305497468427e-003	4.983442e-004
8.344836747468427e-003	6.476694e-004
8.364367997468427e-003	7.872533e-004
8.383899247468426e-003	9.149960e-004
8.403430497468426e-003	1.028976e-003
8.422961747468425e-003	1.127480e-003
8.442492997468425e-003	1.209025e-003
8.462024247468425e-003	1.272385e-003
8.481555497468424e-003	1.316608e-003
8.501086747468424e-003	1.341028e-003
8.520617997468423e-003	1.345277e-003
8.540149247468423e-003	1.329292e-003
8.559680497468422e-003	1.293313e-003
8.579211747468422e-003	1.237881e-003
8.598742997468422e-003	1.163831e-003
8.618274247468421e-003	1.072276e-003
8.637805497468421e-003	9.645923e-004
8.657336747468420e-003	8.424005e-004
8.676867997468420e-003	7.075382e-004
8.696399247468420e-003	5.620338e-004
8.715930497468419e-003	4.080760e-004
8.735461747468419e-003	2.479803e-004
