x,y
0.7582966835412764,-0.08438336227467955
0.7582966835412764,-0.08224368104336104
0.7582966835412764,-0.07983655496226212
0.7582966835412764,-0.07756314620467528
0.7582966835412764,-0.07528974764984468
0.7582966835412764,-0.07274888383972114
0.7582966835412764,-0.07034176286000035
0.5687188968293925,-0.06793462147476703
0.5687188968293925,-0.06566122802131456
0.7582966835412764,-0.06352154678999605
0.9478672386000341,-0.06151560328770216
0.7582966835412764,-0.059242199631493436
0.9478672386000341,-0.05696880617804099
0.9478672386000341,-0.054160477112624505
0.9478672386000341,-0.052154533610330595
0.9478672386000341,-0.04961366980020707
0.9478672386000341,-0.04720653861773001
0.9478672386000341,-0.044799407435252944
0.9478672386000341,-0.04239227115139775
0.9478672386000341,-0.0399851399689207
0.9478672386000341,-0.0374442812601753
0.9478672386000341,-0.03463595729613696
1.137437793658785,-0.03196136595974508
1.137437793658785,-0.029420507250999678
1.327015580370669,-0.027147101044101896
1.327015580370669,-0.02487369993858224
1.5165861354294266,-0.022867756436288328
1.5165861354294266,-0.020460625253811274
1.5165861354294266,-0.018454681751517363
1.8957344772000613,-0.01604755311972937
1.8957344772000613,-0.013506686758916767
2.464453374029467,-0.010832095422524904
2.464453374029467,-0.008291234163090438
2.8436017158000952,-0.006017830506881719
4.549765637941412,-0.004279348433847141
6.066351773370846,-0.003075780291919572
6.824641225258983,-0.0009361092633573126
10.047391282829732,-0.0008023779110553769
11.753555204971036,-0.002005943502293911
13.459719127112354,-0.004011887004587808
16.11375028785369,-0.004546804761728376
17.251188081512478,-0.006285291936141052
18.388625875171275,-0.008424961689358787
19.336493113771308,-0.010564635268610095
20.473930907430095,-0.012838038924818815
21.421798146030127,-0.01511144258102752
22.1800948295714,-0.017251113609589766
22.74882095805393,-0.019791977419713308
23.317532623230196,-0.022466566205416122
24.26539986183023,-0.025007430015539636
24.83412599031275,-0.027280831121059293
25.781993228912782,-0.02928677462335321
26.161134339030284,-0.03182763843347673
26.91943102257158,-0.03423476961595379
27.488157151054086,-0.03690936095234568
29.19430660988915,-0.03851411677445642
29.95260329343042,-0.040118872596567164
31.279626105454224,-0.041723623317299785
33.36493113771306,-0.042124816098861075
33.17536058265429,-0.04386329944724016
35.639806725030624,-0.04306091898549572
36.39810340857189,-0.044130759601154985
38.10426733071321,-0.0452005951154361
39.81043125285453,-0.04640415815598557
41.89573628511335,-0.04787518645182798
43.98104131737217,-0.04841010165827948
45.87677579457223,-0.04947994227393873
47.39336916165479,-0.05041604516057338
49.289103638854854,-0.05148588577623263
50.995253097689904,-0.05255572129051376
52.322275909713724,-0.05389301695870969
53.83885481349001,-0.05442793216516118
55.734589290690074,-0.05496286267574708
57.061612102713866,-0.05630015834394301
59.14691713497271,-0.056701335821369915
61.42179272229028,-0.056567608295101574
63.69668277291411,-0.05750371628311434
65.97155836023168,-0.05683506844901638
67.86729283743175,-0.057369983655467874
68.8151600760318,-0.05857355179739547
71.27962068171435,-0.058172364117212313
72.6066290304319,-0.059375927157761785
74.50236350763197,-0.05964339751443285
76.96682411331456,-0.05910846700384697
79.24169970063213,-0.05977711483794493
80.56872251265594,-0.06111441050614087
83.41232422845603,-0.06151560328770216
85.68719981577362,-0.06231798885082472
87.9620754030912,-0.06231798885082472
89.85780988029127,-0.06231798885082472
91.94312937585636,-0.06378900184253275
93.45970827963265,-0.06271916632825163
95.54501331189147,-0.06325408663608124
97.8199033625153,-0.06445764967663072
100.47393452325664,-0.06526003013837516
102.74881011057421,-0.06592867797247313
104.83411514283306,-0.06659732580657109
106.72984962003311,-0.06739970116693741
108.24644298711567,-0.06833581935770644
110.52131857443327,-0.06833581935770644
112.98577918011583,-0.06873699683513335
116.0189514509747,-0.06913818451531649
118.29382703829226,-0.07047548018351243
120.18956151549233,-0.06967311502590237
122.0852959926924,-0.07101041069409832
124.54975659837498,-0.07208023600562319
127.3933583141751,-0.07208023600562319
129.28909279137517,-0.07221396353189152
131.56398284199898,-0.07328380414755077
133.8388584293166,-0.07448737228947837
136.11373401663414,-0.07515602012357633
138.19905351219924,-0.0748885548682834
139.90520297103424,-0.0748885548682834
142.18007855835188,-0.07542347517611303
145.59240640263448,-0.07609212301021098
147.67772589819958,-0.07702823609960191
149.38387535703458,-0.07809806651250491
150.52132761399966,-0.07769688393369986
152.60661818295222,-0.07756314620467528
153.17534431143477,-0.07876671434660287
155.26066380699982,-0.07943536218070082
157.72512441268242,-0.07943536218070082
