time,I(Rs)
0.0,0.0
1.142857156212683e-07,-1.435943e-05
2.285714312425366e-07,-2.853822e-05
3.42857146863805e-07,-4.253637e-05
4.571428624850733e-07,-5.635389e-05
5.714285781063416e-07,-6.999078e-05
6.857142937276099e-07,-8.344703e-05
8.000000093488779e-07,-9.672264e-05
1.562948601467397e-06,-0.0001819358
2.656279348685137e-06,-0.0002937214
4.280686533616984e-06,-0.0004398459
6.436393016257761e-06,-0.0006024105
9.391686234853056e-06,-0.0007782052
1.322428373839598e-05,-0.0009449217
1.835143432148999e-05,-0.001092357
2.508261646915064e-05,-0.001203723
3.428987246856134e-05,-0.001275756
4.405549746856134e-05,-0.001300686
5.382112246856134e-05,-0.001297628
6.358674746856134e-05,-0.001280581
8.311799746856133e-05,-0.00122409
0.0001026492474685613,-0.001146819
0.0001221804974685613,-0.001051972
0.0001417117474685613,-0.0009412576
0.0001612429974685614,-0.0008163791
0.0001807742474685614,-0.0006792207
0.0002003054974685614,-0.0005318461
0.0002198367474685614,-0.0003764719
0.0002393679974685614,-0.0002154353
0.0002588992474685614,-5.115833e-05
0.0002784304974685614,0.0001138881
0.0002979617474685615,0.0002772216
0.0003174929974685615,0.0004363853
0.0003370242474685615,0.0005889855
0.0003565554974685615,0.0007327267
0.0003760867474685615,0.0008654471
0.0003956179974685615,0.0009851503
0.0004151492474685616,0.001090036
0.0004346804974685616,0.001178526
0.0004542117474685616,0.001249291
0.0004737429974685616,0.001301265
0.0004932742474685616,0.001333666
0.0005128054974685618,0.001346008
0.0005323367474685617,0.001338105
0.0005518679974685617,0.001310076
0.0005713992474685617,0.001262341
0.0005909304974685617,0.00119562
0.0006104617474685617,0.001110916
0.0006299929974685617,0.001009503
0.0006495242474685618,0.0008929052
0.0006690554974685618,0.0007628776
0.0006885867474685618,0.0006213757
0.0007081179974685618,0.0004705278
0.0007276492474685618,0.0003126027
0.0007471804974685619,0.0001499757
0.0007667117474685619,-1.490706e-05
0.0007862429974685619,-0.0001795656
0.0008057742474685619,-0.0003415233
0.0008253054974685619,-0.0004983442
0.0008448367474685619,-0.0006476694
0.000864367997468562,-0.0007872533
0.000883899247468562,-0.000914996
0.000903430497468562,-0.001028976
0.000922961747468562,-0.00112748
0.000942492997468562,-0.001209025
0.000962024247468562,-0.001272385
0.000981555497468562,-0.001316608
0.001001086747468562,-0.001341028
0.001020617997468562,-0.001345277
0.001040149247468562,-0.001329292
0.001059680497468562,-0.001293313
0.001079211747468562,-0.001237881
0.001098742997468562,-0.001163831
0.001118274247468562,-0.001072276
0.001137805497468562,-0.0009645923
0.001157336747468562,-0.0008424005
0.001176867997468562,-0.0007075382
0.001196399247468562,-0.0005620338
0.001215930497468562,-0.000408076
0.001235461747468562,-0.0002479803
0.001254992997468562,-8.415476e-05
0.001274524247468562,8.093654e-05
0.001294055497468562,0.0002448105
0.001313586747468562,0.0004050023
0.001333117997468562,0.0005591024
0.001352649247468562,0.0007047931
0.001372180497468562,0.0008398831
0.001391711747468562,0.0009623405
0.001411242997468562,0.001070323
0.001430774247468563,0.001162208
0.001450305497468563,0.001236611
0.001469836747468563,0.001292415
0.001489367997468563,0.00132878
0.001508899247468563,0.001345158
0.001528430497468563,0.001341304
0.001547961747468563,0.001317276
0.001567492997468563,0.001273434
0.001587024247468563,0.001210439
0.001606555497468563,0.001129238
0.001626086747468563,0.001031052
0.001645617997468563,0.0009173583
0.001665149247468563,0.0007898663
0.001684680497468563,0.0006504941
0.001704211747468563,0.0005013379
0.001723742997468563,0.0003446411
0.001743274247468563,0.0001827605
0.001762805497468563,1.81311e-05
0.001782336747468563,-0.0001467711
0.001801867997468563,-0.0003094656
0.001821399247468563,-0.0004675055
0.001840930497468563,-0.0006185137
0.001860461747468563,-0.0007602189
0.001879992997468563,-0.0008904897
0.001899524247468563,-0.001007367
0.001919055497468563,-0.001109092
0.001938586747468563,-0.001194135
0.001958117997468563,-0.001261218
0.001977649247468562,-0.001309331
0.001997180497468562,-0.00133775
0.002016711747468562,-0.001346048
0.002036242997468561,-0.0013341
0.002055774247468561,-0.001302087
0.00207530549746856,-0.001250488
0.00209483674746856,-0.001180081
0.002114367997468559,-0.001091925
0.002133899247468559,-0.0009873448
0.002153430497468559,-0.0008679142
0.002172961747468558,-0.0007354294
0.002192492997468558,-0.000591883
0.002212024247468557,-0.0004394342
0.002231555497468557,-0.0002803759
0.002251086747468557,-0.0001171005
0.002270617997468556,4.793625e-05
0.002290149247468556,0.000212252
0.002309680497468555,0.0003733752
0.002329211747468555,0.0005288825
0.002348742997468554,0.0006764351
0.002368274247468554,0.0008138133
0.002387805497468554,0.000938951
0.002407336747468553,0.001049966
0.002426867997468553,0.001145189
0.002446399247468552,0.001223186
0.002465930497468552,0.001282786
0.002485461747468552,0.001323092
0.002504992997468551,0.001343497
0.002524524247468551,0.001343695
0.00254405549746855,0.001323682
0.00256358674746855,0.00128376
0.002583117997468549,0.001224529
0.002602649247468549,0.00114688
0.002622180497468549,0.001051981
0.002641711747468548,0.0009412587
0.002661242997468548,0.0008163793
0.002680774247468547,0.0006792207
0.002700305497468547,0.0005318461
0.002719836747468547,0.0003764719
0.002739367997468546,0.0002154353
0.002758899247468546,5.115833e-05
0.002778430497468545,-0.0001138881
0.002797961747468545,-0.0002772216
0.002817492997468544,-0.0004363853
0.002837024247468544,-0.0005889855
0.002856555497468544,-0.0007327267
0.002876086747468543,-0.0008654471
0.002895617997468543,-0.0009851503
0.002915149247468542,-0.001090036
0.002934680497468542,-0.001178526
0.002954211747468542,-0.001249291
0.002973742997468541,-0.001301265
0.002993274247468541,-0.001333666
0.00301280549746854,-0.001346008
0.00303233674746854,-0.001338105
0.003051867997468539,-0.001310076
0.003071399247468539,-0.001262341
0.003090930497468539,-0.00119562
0.003110461747468538,-0.001110916
0.003129992997468538,-0.001009503
0.003149524247468537,-0.0008929052
0.003169055497468537,-0.0007628776
0.003188586747468537,-0.0006213757
0.003208117997468536,-0.0004705278
0.003227649247468536,-0.0003126027
0.003247180497468535,-0.0001499757
0.003266711747468535,1.490706e-05
0.003286242997468534,0.0001795656
0.003305774247468534,0.0003415233
0.003325305497468534,0.0004983442
0.003344836747468533,0.0006476694
0.003364367997468533,0.0007872533
0.003383899247468532,0.000914996
0.003403430497468532,0.001028976
0.003422961747468532,0.00112748
0.003442492997468531,0.001209025
0.003462024247468531,0.001272385
0.00348155549746853,0.001316608
0.00350108674746853,0.001341028
0.003520617997468529,0.001345277
